participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,9.00,1.05,20.00,0.00,0.00,4,20.00,19.00,0.95,12,0,2,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,5.00,0.95,22.10,0.00,0.00,1,18.00,17.10,0.95,12,0,2,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,5.00,0.95,12.60,0.00,0.00,2,8.00,7.60,0.95,12,0,2,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,10.00,1.15,30.40,0.00,0.00,3,32.00,30.40,0.95,12,0,2,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,7.00,1.15,22.00,0.00,0.00,4,20.00,19.00,0.95,12,0,2,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,5.00,0.85,21.15,0.00,0.00,1,17.00,16.15,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,6.00,1.05,30.60,0.00,0.00,2,28.00,26.60,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,5.00,1.15,26.85,0.00,0.00,3,23.00,21.85,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,9.00,1.15,34.25,0.00,0.00,4,35.00,33.25,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,0.00,0.85,26.15,0.00,0.00,1,17.00,16.15,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,7.00,0.75,29.60,0.00,0.00,2,28.00,26.60,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,1.00,1.05,30.85,0.00,0.00,3,23.00,21.85,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,9.00,1.05,34.25,0.00,0.00,4,35.00,33.25,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,0.75,16.15,0.00,0.00,1,17.00,16.15,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,5.00,0.85,31.60,0.00,0.00,2,28.00,26.60,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,7.00,0.95,24.85,0.00,0.00,3,23.00,21.85,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,9.00,1.05,34.25,0.00,0.00,4,35.00,33.25,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,2.00,0.95,24.15,0.00,0.00,1,17.00,16.15,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,10.00,0.95,26.60,0.00,0.00,2,28.00,26.60,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,10.00,1.15,21.85,0.00,0.00,3,23.00,21.85,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,8.00,1.15,35.25,0.00,0.00,4,35.00,33.25,0.95,13,0,2,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,1.00,0.85,26.10,0.00,0.00,1,18.00,17.10,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,9.00,1.05,26.65,0.00,0.00,2,27.00,25.65,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,0.00,1.15,33.75,0.00,0.00,3,25.00,23.75,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,8.00,1.15,26.70,0.00,0.00,4,26.00,24.70,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,0.00,0.85,27.10,0.00,0.00,1,18.00,17.10,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,9.00,0.75,26.65,0.00,0.00,2,27.00,25.65,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,9.00,1.05,24.75,0.00,0.00,3,25.00,23.75,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,5.00,1.05,29.70,0.00,0.00,4,26.00,24.70,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,0.75,17.10,0.00,0.00,1,18.00,17.10,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,7.00,0.85,28.65,0.00,0.00,2,27.00,25.65,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,6.00,0.95,27.75,0.00,0.00,3,25.00,23.75,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,8.00,1.05,26.70,0.00,0.00,4,26.00,24.70,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,7.00,0.95,20.10,0.00,0.00,1,18.00,17.10,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,2.00,0.95,33.65,0.00,0.00,2,27.00,25.65,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,10.00,1.15,23.75,0.00,0.00,3,25.00,23.75,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,5.00,1.15,29.70,0.00,0.00,4,26.00,24.70,0.95,14,0,2,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,3.00,0.85,21.25,0.00,0.00,1,15.00,14.25,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,3.00,1.05,18.40,0.00,0.00,2,12.00,11.40,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,5.00,1.15,25.90,0.00,0.00,3,22.00,20.90,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,0.00,1.15,27.10,0.00,0.00,4,18.00,17.10,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,1.00,0.85,23.25,0.00,0.00,1,15.00,14.25,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,0.00,0.75,21.40,0.00,0.00,2,12.00,11.40,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,9.00,1.05,21.90,0.00,0.00,3,22.00,20.90,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,7.00,1.05,20.10,0.00,0.00,4,18.00,17.10,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,0.75,14.25,0.00,0.00,1,15.00,14.25,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,9.00,0.85,12.40,0.00,0.00,2,12.00,11.40,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,8.00,0.95,22.90,0.00,0.00,3,22.00,20.90,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,9.00,1.05,18.10,0.00,0.00,4,18.00,17.10,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,1.00,0.95,23.25,0.00,0.00,1,15.00,14.25,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,0.00,0.95,21.40,0.00,0.00,2,12.00,11.40,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,0.00,1.15,30.90,0.00,0.00,3,22.00,20.90,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,2.00,1.15,25.10,0.00,0.00,4,18.00,17.10,0.95,15,0,2,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,6.00,0.85,29.65,0.00,0.00,1,27.00,25.65,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,9.00,1.05,33.30,0.00,0.00,2,34.00,32.30,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,3.00,1.15,21.25,0.00,0.00,3,15.00,14.25,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,0.00,1.15,27.10,0.00,0.00,4,18.00,17.10,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,2.00,0.85,33.65,0.00,0.00,1,27.00,25.65,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,9.00,0.75,33.30,0.00,0.00,2,34.00,32.30,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,0.00,1.05,24.25,0.00,0.00,3,15.00,14.25,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,0.00,1.05,27.10,0.00,0.00,4,18.00,17.10,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,9.00,0.75,26.65,0.00,0.00,1,27.00,25.65,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,6.00,0.85,36.30,0.00,0.00,2,34.00,32.30,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,3.00,0.95,21.25,0.00,0.00,3,15.00,14.25,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,9.00,1.05,18.10,0.00,0.00,4,18.00,17.10,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,10.00,0.95,25.65,0.00,0.00,1,27.00,25.65,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,10.00,0.95,32.30,0.00,0.00,2,34.00,32.30,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,9.00,1.15,15.25,0.00,0.00,3,15.00,14.25,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,9.00,1.15,18.10,0.00,0.00,4,18.00,17.10,0.95,16,0,2,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,1.00,0.35,21.10,21.10,1.06,1,22.00,12.10,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,0.00,0.75,22.65,22.65,1.13,2,23.00,12.65,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,1.00,0.75,22.20,22.20,1.11,3,24.00,13.20,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,10.00,0.65,15.95,15.95,0.80,4,29.00,15.95,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,6.00,0.55,19.95,19.95,1.00,4,29.00,15.95,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,7.00,0.35,15.10,15.10,0.76,1,22.00,12.10,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,8.00,0.45,14.65,14.65,0.73,2,23.00,12.65,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,10.00,0.35,13.20,13.20,0.66,3,24.00,13.20,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,5.00,0.65,18.20,18.20,0.91,3,24.00,13.20,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,8.00,0.65,17.95,17.95,0.90,4,29.00,15.95,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,4.00,0.65,18.10,18.10,0.91,1,22.00,12.10,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,10.00,0.75,12.65,12.65,0.63,2,23.00,12.65,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,5.00,0.55,17.65,17.65,0.88,2,23.00,12.65,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,8.00,0.35,15.20,15.20,0.76,3,24.00,13.20,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,5.00,0.35,20.95,20.95,1.05,4,29.00,15.95,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,10.00,0.45,12.10,12.10,0.61,1,22.00,12.10,0.55,17,1,3,1,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,9.00,0.35,15.85,15.85,0.79,1,27.00,14.85,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,10.00,0.75,12.10,12.10,0.61,2,22.00,12.10,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,5.00,0.75,13.25,13.25,0.66,3,15.00,8.25,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,4.00,0.65,15.35,15.35,0.77,4,17.00,9.35,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,0.00,0.55,19.35,19.35,0.97,4,17.00,9.35,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,7.00,0.35,17.85,17.85,0.89,1,27.00,14.85,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,10.00,0.45,12.10,12.10,0.61,2,22.00,12.10,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,3.00,0.35,15.25,15.25,0.76,3,15.00,8.25,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,1.00,0.65,17.25,17.25,0.86,3,15.00,8.25,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,6.00,0.65,13.35,13.35,0.67,4,17.00,9.35,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
